season,week,team_name,team_abbr,position,depth_chart_position,status,full_name,first_name,last_name,birth_date,college,years_exp,status_description_abbr,entry_year,ID
2020,19,Baltimore Ravens,BAL,DB,CB,R/Injured,Khalil Dorsey,Khalil,Dorsey,3/31/98,Northern Arizona,0,R01,2020,Khalil-Dorsey-BAL-2020
2020,19,Baltimore Ravens,BAL,DB,DB,Practice Squad,Nigel Warrior,Nigel,Warrior,12/14/97,Tennessee,0,P01,2020,Nigel-Warrior-BAL-2020
2020,19,Baltimore Ravens,BAL,DL,DT,Active,Calais Campbell,Calais,Campbell,9/1/86,Miami,12,A01,2008,Calais-Campbell-BAL-2020
2020,19,Baltimore Ravens,BAL,DL,DE,Active,Derek Wolfe,Derek,Wolfe,2/24/90,Cincinnati,8,A01,2012,Derek-Wolfe-BAL-2020
2020,19,Baltimore Ravens,BAL,DL,NT,Active,Brandon Williams,Brandon,Williams,2/21/89,Missouri Southern,7,A01,2013,Brandon-Williams-BAL-2020
2020,19,Baltimore Ravens,BAL,DL,NT,Active,Justin Ellis,Justin,Ellis,12/27/90,Louisiana Tech,6,A01,2014,Justin-Ellis-BAL-2020
2020,19,Baltimore Ravens,BAL,DL,DE,Active,Jihad Ward,Jihad,Ward,5/11/94,Illinois,4,A01,2016,Jihad-Ward-BAL-2020
2020,19,Baltimore Ravens,BAL,DL,DE,Active,Yannick Ngakoue,Yannick,Ngakoue,3/31/95,Maryland,4,A01,2016,Yannick-Ngakoue-BAL-2020
2020,19,Baltimore Ravens,BAL,DL,DE,Active,Yannick Ngakoue,Yannick,Ngakoue,3/31/95,Maryland,4,A01,2016,Yannick-Ngakoue-BAL-2020
2020,19,Baltimore Ravens,BAL,DL,DT,Practice Squad,Braxton Hoyett,Braxton,Hoyett,2/5/96,Mississippi State,1,P01,2019,Braxton-Hoyett-BAL-2020
2020,19,Baltimore Ravens,BAL,DL,DT,Practice Squad,Braxton Hoyett,Braxton,Hoyett,2/5/96,Mississippi State,1,P01,2019,Braxton-Hoyett-BAL-2020
2020,19,Baltimore Ravens,BAL,DL,DT,Active,Justin Madubuike,Justin,Madubuike,11/17/97,Texas A&amp;M,0,A01,2020,Justin-Madubuike-BAL-2020
2020,19,Baltimore Ravens,BAL,DL,DT,Active,Broderick Washington,Broderick,Washington,12/4/96,Texas Tech,0,A01,2020,Broderick-Washington-BAL-2020
2020,19,Baltimore Ravens,BAL,DL,DE,Practice Squad,Chauncey Rivers,Chauncey,Rivers,6/12/97,Mississippi State,0,P01,2020,Chauncey-Rivers-BAL-2020
2020,19,Baltimore Ravens,BAL,DL,DT,Practice Squad,Aaron Crawford,Aaron,Crawford,11/4/97,North Carolina,0,P01,2020,Aaron-Crawford-BAL-2020
2020,19,Baltimore Ravens,BAL,LB,OLB,Active,Pernell McPhee,Pernell,McPhee,12/17/88,Mississippi State,9,A01,2011,Pernell-McPhee-BAL-2020
2020,19,Baltimore Ravens,BAL,LB,OLB,Active,L.J. Fort,L.J.,Fort,1/3/90,Northern Iowa,8,A01,2012,L.J.-Fort-BAL-2020
2020,19,Baltimore Ravens,BAL,LB,OLB,Active,Matt Judon,Matt,Judon,8/15/92,Grand Valley State,4,A01,2016,Matt-Judon-BAL-2020
2020,19,Baltimore Ravens,BAL,LB,OLB,Active,Tyus Bowser,Tyus,Bowser,5/23/95,Houston,3,A01,2017,Tyus-Bowser-BAL-2020
2020,19,Baltimore Ravens,BAL,LB,OLB,Practice Squad,Aaron Adeoye,Aaron,Adeoye,8/26/93,Southeast Missouri,1,P01,2019,Aaron-Adeoye-BAL-2020
2020,19,Baltimore Ravens,BAL,LB,OLB,Active,Chris Board,Chris,Board,7/23/95,North Dakota State,2,A01,2018,Chris-Board-BAL-2020
2020,19,Baltimore Ravens,BAL,LB,OLB,Active,Jaylon Ferguson,Jaylon,Ferguson,12/14/95,Louisiana Tech,1,A01,2019,Jaylon-Ferguson-BAL-2020
2020,19,Baltimore Ravens,BAL,LB,MLB,R/Injured,Otaro Alaka,Otaro,Alaka,5/18/96,Texas A&amp;M,1,R01,2019,Otaro-Alaka-BAL-2020
2020,19,Baltimore Ravens,BAL,LB,MLB,Active,Patrick Queen,Patrick,Queen,8/13/99,Louisiana State,0,A01,2020,Patrick-Queen-BAL-2020
2020,19,Baltimore Ravens,BAL,LB,OLB,Active,Malik Harrison,Malik,Harrison,3/5/98,Ohio State,0,A01,2020,Malik-Harrison-BAL-2020
2020,19,Baltimore Ravens,BAL,LB,LB,Active,Kristian Welch,Kristian,Welch,5/24/98,Iowa,0,A01,2020,Kristian-Welch-BAL-2020
2020,19,Baltimore Ravens,BAL,OL,T,R/OptOut,Andre Smith,Andre,Smith,1/25/87,Alabama,11,R62,2009,Andre-Smith-BAL-2020
2020,19,Baltimore Ravens,BAL,OL,G,Active,D.J. Fluker,D.J.,Fluker,3/13/91,Alabama,7,A01,2013,D.J.-Fluker-BAL-2020
2020,19,Baltimore Ravens,BAL,OL,T,PS/Vet Pro,Jordan Mills,Jordan,Mills,12/24/90,Louisiana Tech,7,P12,2013,Jordan-Mills-BAL-2020
2020,19,Baltimore Ravens,BAL,OL,T,PS/Vet Pro,Jordan Mills,Jordan,Mills,12/24/90,Louisiana Tech,7,P12,2013,Jordan-Mills-BAL-2020
2020,19,Baltimore Ravens,BAL,OL,C,PS; Vet,Greg Mancz,Greg,Mancz,4/23/92,Toledo,5,P07,2015,Greg-Mancz-BAL-2020
2020,19,Baltimore Ravens,BAL,OL,C,PS; Vet,Greg Mancz,Greg,Mancz,4/23/92,Toledo,5,P07,2015,Greg-Mancz-BAL-2020
2020,19,Baltimore Ravens,BAL,OL,T,R/Injured,Ronnie Stanley,Ronnie,Stanley,3/18/94,Notre Dame,4,R01,2016,Ronnie-Stanley-BAL-2020
2020,19,Baltimore Ravens,BAL,OL,G,Prac Sq.; Inj,Parker Ehinger,Parker,Ehinger,12/30/92,Cincinnati,4,P02,2016,Parker-Ehinger-BAL-2020
2020,19,Baltimore Ravens,BAL,OL,C,Active,Matt Skura,Matt,Skura,2/17/93,Duke,4,A01,2016,Matt-Skura-BAL-2020
2020,19,Baltimore Ravens,BAL,OL,T,Active,Orlando Brown,Orlando,Brown,5/2/96,Oklahoma,2,A01,2018,Orlando-Brown-BAL-2020
2020,19,Baltimore Ravens,BAL,OL,G,Active,Bradley Bozeman,Bradley,Bozeman,11/24/94,Alabama,2,A01,2018,Bradley-Bozeman-BAL-2020
2020,19,Baltimore Ravens,BAL,OL,T,Practice Squad,R.J. Prince,R.J.,Prince,4/19/95,North Carolina,2,P01,2018,R.J.-Prince-BAL-2020
2020,19,Baltimore Ravens,BAL,OL,G,Active,Ben Powers,Ben,Powers,10/29/96,Oklahoma,1,A01,2019,Ben-Powers-BAL-2020
2020,19,Baltimore Ravens,BAL,OL,C,Active,Patrick Mekari,Patrick,Mekari,8/13/97,California,1,A01,2019,Patrick-Mekari-BAL-2020
2020,19,Baltimore Ravens,BAL,OL,G,Active,Tyre Phillips,Tyre,Phillips,1/29/97,Mississippi State,0,A01,2020,Tyre-Phillips-BAL-2020
2020,19,Baltimore Ravens,BAL,OL,G,R/Injured,Ben Bredeson,Ben,Bredeson,2/20/98,Michigan,0,R01,2020,Ben-Bredeson-BAL-2020
2020,19,Baltimore Ravens,BAL,OL,C,Active,Trystan Colon-Castillo,Trystan,Colon-Castillo,3/23/98,Missouri,0,A01,2020,Trystan-Colon-Castillo-BAL-2020
2020,19,Baltimore Ravens,BAL,QB,QB,R/Injured,Robert Griffin,Robert,Griffin,2/12/90,Baylor,8,R01,2012,Robert-Griffin-BAL-2020
2020,19,Baltimore Ravens,BAL,QB,QB,Active,Lamar Jackson,Lamar,Jackson,1/7/97,Louisville,2,A01,2018,Lamar-Jackson-BAL-2020
2020,19,Baltimore Ravens,BAL,QB,QB,R/Injured,Trace McSorley,Trace,McSorley,8/23/95,Penn State,1,R01,2019,Trace-McSorley-BAL-2020
2020,19,Baltimore Ravens,BAL,QB,QB,Active,Tyler Huntley,Tyler,Huntley,2/3/98,Utah,0,A01,2020,Tyler-Huntley-BAL-2020
2020,19,Baltimore Ravens,BAL,RB,RB,Active,Mark Ingram,Mark,Ingram,12/21/89,Alabama,9,A01,2011,Mark-Ingram-BAL-2020
2020,19,Baltimore Ravens,BAL,RB,FB,Active,Patrick Ricard,Patrick,Ricard,5/27/94,Maine,3,A01,2017,Patrick-Ricard-BAL-2020
2020,19,Baltimore Ravens,BAL,RB,RB,Active,Gus Edwards,Gus,Edwards,4/13/95,Rutgers,2,A01,2018,Gus-Edwards-BAL-2020
2020,19,Baltimore Ravens,BAL,RB,RB,Active,Justice Hill,Justice,Hill,11/14/97,Oklahoma State,1,A01,2019,Justice-Hill-BAL-2020
2020,19,Baltimore Ravens,BAL,RB,RB,Active,J.K. Dobbins,J.K.,Dobbins,12/17/98,Ohio State,0,A01,2020,J.K.-Dobbins-BAL-2020
2020,19,Baltimore Ravens,BAL,RB,RB,Practice Squad,Ty'Son Williams,Ty'Son,Williams,9/4/96,NA,0,P01,2020,Ty'Son-Williams-BAL-2020
2020,19,Baltimore Ravens,BAL,SPEC,P,Active,Sam Koch,Sam,Koch,8/13/82,Nebraska,14,A01,2006,Sam-Koch-BAL-2020
2020,19,Baltimore Ravens,BAL,SPEC,LS,Active,Morgan Cox,Morgan,Cox,4/26/86,Tennessee,10,A01,2010,Morgan-Cox-BAL-2020
2020,19,Baltimore Ravens,BAL,SPEC,K,Active,Justin Tucker,Justin,Tucker,11/21/89,Texas,8,A01,2012,Justin-Tucker-BAL-2020
2020,19,Baltimore Ravens,BAL,SPEC,P,Active,Johnny Townsend,Johnny,Townsend,2/14/95,Florida,2,A01,2018,Johnny-Townsend-BAL-2020
2020,19,Baltimore Ravens,BAL,SPEC,P,Active,Johnny Townsend,Johnny,Townsend,2/14/95,Florida,2,A01,2018,Johnny-Townsend-BAL-2020
2020,19,Baltimore Ravens,BAL,SPEC,LS,Practice Squad,Nick Moore,Nick,Moore,12/9/92,Georgia,1,P01,2019,Nick-Moore-BAL-2020
2020,19,Baltimore Ravens,BAL,TE,TE,R/Injured,Nick Boyle,Nick,Boyle,2/17/93,Delaware,5,R01,2015,Nick-Boyle-BAL-2020
2020,19,Baltimore Ravens,BAL,TE,TE,Active,Eric Tomlinson,Eric,Tomlinson,4/22/92,Texas-El Paso,5,A01,2015,Eric-Tomlinson-BAL-2020
2020,19,Baltimore Ravens,BAL,TE,TE,Active,Eric Tomlinson,Eric,Tomlinson,4/22/92,Texas-El Paso,5,A01,2015,Eric-Tomlinson-BAL-2020
2020,19,Baltimore Ravens,BAL,TE,TE,PS; Vet,Sean Culkin,Sean,Culkin,6/11/93,Missouri,3,P07,2017,Sean-Culkin-BAL-2020
2020,19,Baltimore Ravens,BAL,TE,TE,Active,Mark Andrews,Mark,Andrews,9/6/95,Oklahoma,2,A01,2018,Mark-Andrews-BAL-2020
2020,19,Baltimore Ravens,BAL,TE,TE,Practice Squad,Eli Wolf,Eli,Wolf,3/11/97,Georgia,0,P01,2020,Eli-Wolf-BAL-2020
2020,19,Baltimore Ravens,BAL,TE,TE,R/NFIN,Jacob Breeland,Jacob,Breeland,9/20/96,NA,0,R05,2020,Jacob-Breeland-BAL-2020
2020,19,Baltimore Ravens,BAL,WR,WR,Active,Dez Bryant,Dez,Bryant,11/4/88,Oklahoma State,10,A01,2010,Dez-Bryant-BAL-2020
2020,19,Baltimore Ravens,BAL,WR,WR,R/OptOut,De'Anthony Thomas,De'Anthony,Thomas,1/5/93,Oregon,6,R62,2014,De'Anthony-Thomas-BAL-2020
2020,19,Baltimore Ravens,BAL,WR,WR,Active,Willie Snead,Willie,Snead,10/17/92,Ball State,6,A01,2014,Willie-Snead-BAL-2020
2020,19,Baltimore Ravens,BAL,WR,WR,R/Injured,DeAndrew White,DeAndrew,White,10/16/91,Alabama,5,R01,2015,DeAndrew-White-BAL-2020
2020,19,Baltimore Ravens,BAL,WR,WR,Active,Chris Moore,Chris,Moore,6/16/93,Cincinnati,4,A01,2016,Chris-Moore-BAL-2020
2020,19,Baltimore Ravens,BAL,WR,WR,Active,Marquise Brown,Marquise,Brown,6/4/97,Oklahoma,1,A01,2019,Marquise-Brown-BAL-2020
2020,19,Baltimore Ravens,BAL,WR,WR,Active,Miles Boykin,Miles,Boykin,10/12/96,Notre Dame,1,A01,2019,Miles-Boykin-BAL-2020
2020,19,Baltimore Ravens,BAL,WR,WR,R/Injured,Antoine Wesley,Antoine,Wesley,10/22/97,Texas Tech,1,R01,2019,Antoine-Wesley-BAL-2020
2020,19,Baltimore Ravens,BAL,WR,WR,Active,Devin Duvernay,Devin,Duvernay,9/12/97,Texas,0,A01,2020,Devin-Duvernay-BAL-2020
2020,19,Baltimore Ravens,BAL,WR,WR,Active,James Proche,James,Proche,9/20/96,Southern Methodist,0,A01,2020,James-Proche-BAL-2020
2020,19,Baltimore Ravens,BAL,WR,WR,Reserve/Future,Binjimen Victor,Binjimen,Victor,1/15/97,Ohio State,0,R23,2020,Binjimen-Victor-BAL-2020
2020,19,Baltimore Ravens,BAL,WR,WR,Practice Squad,Jaylon Moore,Jaylon,Moore,7/1/97,Tennessee-Martin,0,P01,2020,Jaylon-Moore-BAL-2020
2020,20,Buffalo Bills,BUF,DB,CB,Active,Josh Norman,Josh,Norman,12/15/87,Coastal Carolina,8,A01,2012,Josh-Norman-BUF-2020
2020,20,Buffalo Bills,BUF,DB,FS,Active,Micah Hyde,Micah,Hyde,12/31/90,Iowa,7,A01,2013,Micah-Hyde-BUF-2020
2020,20,Buffalo Bills,BUF,DB,SS,Active,Jordan Poyer,Jordan,Poyer,4/25/91,Oregon State,7,A01,2013,Jordan-Poyer-BUF-2020
2020,20,Buffalo Bills,BUF,DB,CB,R/OptOut,E.J. Gaines,E.J.,Gaines,2/23/92,Missouri,6,R62,2014,E.J.-Gaines-BUF-2020
2020,20,Buffalo Bills,BUF,DB,SS,Active,Dean Marlowe,Dean,Marlowe,7/25/92,James Madison,5,A01,2015,Dean-Marlowe-BUF-2020
2020,20,Buffalo Bills,BUF,DB,CB,Practice Squad,Duke Thomas,Duke,Thomas,5/21/94,Texas,4,P01,2016,Duke-Thomas-BUF-2020
2020,20,Buffalo Bills,BUF,DB,CB,Active,Tre'Davious White,Tre'Davious,White,1/16/95,Louisiana State,3,A01,2017,Tre'Davious-White-BUF-2020
2020,20,Buffalo Bills,BUF,DB,CB,Active,Taron Johnson,Taron,Johnson,7/27/96,Weber State,2,A01,2018,Taron-Johnson-BUF-2020
2020,20,Buffalo Bills,BUF,DB,CB,Active,Siran Neal,Siran,Neal,8/4/94,Jacksonville State,2,A01,2018,Siran-Neal-BUF-2020
2020,20,Buffalo Bills,BUF,DB,CB,Active,Levi Wallace,Levi,Wallace,6/12/95,Alabama,2,A01,2018,Levi-Wallace-BUF-2020
2020,20,Buffalo Bills,BUF,DB,FS,Active,Jaquan Johnson,Jaquan,Johnson,11/13/95,Miami,1,A01,2019,Jaquan-Johnson-BUF-2020
2020,20,Buffalo Bills,BUF,DB,CB,R/Injured,Cameron Lewis,Cameron,Lewis,4/13/97,Buffalo,1,R01,2019,Cameron-Lewis-BUF-2020
2020,20,Buffalo Bills,BUF,DB,CB,Active,Dane Jackson,Dane,Jackson,11/29/96,Pittsburgh,0,A01,2020,Dane-Jackson-BUF-2020
2020,20,Buffalo Bills,BUF,DB,SS,Practice Squad,Josh Thomas,Josh,Thomas,11/19/96,Appalachian State,0,P01,2020,Josh-Thomas-BUF-2020
2020,20,Buffalo Bills,BUF,DL,DE,Active,Jerry Hughes,Jerry,Hughes,8/13/88,Texas Christian,10,A01,2010,Jerry-Hughes-BUF-2020
2020,20,Buffalo Bills,BUF,DL,DE,Active,Mario Addison,Mario,Addison,9/6/87,Troy,9,A01,2011,Mario-Addison-BUF-2020
2020,20,Buffalo Bills,BUF,DL,DT,R/OptOut,Star Lotulelei,Star,Lotulelei,12/20/89,Utah,7,R62,2013,Star-Lotulelei-BUF-2020
2020,20,Buffalo Bills,BUF,DL,DE,Active,Trent Murphy,Trent,Murphy,12/22/90,Stanford,6,A01,2014,Trent-Murphy-BUF-2020
2020,20,Buffalo Bills,BUF,DL,DT,Active,Vernon Butler,Vernon,Butler,6/14/94,Louisiana Tech,4,A01,2016,Vernon-Butler-BUF-2020
2020,20,Buffalo Bills,BUF,DL,DT,Active,Quinton Jefferson,Quinton,Jefferson,3/31/93,Maryland,4,A01,2016,Quinton-Jefferson-BUF-2020
2020,20,Buffalo Bills,BUF,DL,DT,Active,Justin Zimmer,Justin,Zimmer,10/23/92,Ferris State,4,A01,2016,Justin-Zimmer-BUF-2020
2020,20,Buffalo Bills,BUF,DL,DT,Practice Squad,Brandin Bryant,Brandin,Bryant,9/16/93,Florida Atlantic,4,P01,2016,Brandin-Bryant-BUF-2020
2020,20,Buffalo Bills,BUF,DL,DE,PS; Vet,Bryan Cox,Bryan,Cox,6/25/94,Florida,3,P07,2017,Bryan-Cox-BUF-2020
2020,20,Buffalo Bills,BUF,DL,DT,Active,Harrison Phillips,Harrison,Phillips,1/25/96,Stanford,2,A01,2018,Harrison-Phillips-BUF-2020
2020,20,Buffalo Bills,BUF,DL,DE,Practice Squad,Mike Love,Mike,Love,1/22/94,South Florida,2,P01,2018,Mike-Love-BUF-2020
2020,20,Buffalo Bills,BUF,DL,DT,Active,Ed Oliver,Ed,Oliver,12/12/97,Houston,1,A01,2019,Ed-Oliver-BUF-2020
2020,20,Buffalo Bills,BUF,DL,DE,Active,Darryl Johnson,Darryl,Johnson,4/4/97,North Carolina A&amp;T,1,A01,2019,Darryl-Johnson-BUF-2020
2020,20,Buffalo Bills,BUF,DL,DE,Active,A.J. Epenesa,A.J.,Epenesa,9/15/98,Iowa,0,A01,2020,A.J.-Epenesa-BUF-2020
2020,20,Buffalo Bills,BUF,LB,OLB,Active,A.J. Klein,A.J.,Klein,7/30/91,Iowa State,7,A01,2013,A.J.-Klein-BUF-2020
2020,20,Buffalo Bills,BUF,LB,ILB,PS; Vet,Darron Lee,Darron,Lee,10/18/94,Ohio State,4,P07,2016,Darron-Lee-BUF-2020
2020,20,Buffalo Bills,BUF,LB,MLB,Active,Tyler Matakevich,Tyler,Matakevich,12/22/92,Temple,4,A01,2016,Tyler-Matakevich-BUF-2020
2020,20,Buffalo Bills,BUF,LB,OLB,Active,Matt Milano,Matt,Milano,7/28/94,Boston College,3,A01,2017,Matt-Milano-BUF-2020
2020,20,Buffalo Bills,BUF,LB,MLB,Active,Tremaine Edmunds,Tremaine,Edmunds,5/2/98,Virginia Tech,2,A01,2018,Tremaine-Edmunds-BUF-2020
2020,20,Buffalo Bills,BUF,LB,ILB,Active,Andre Smith,Andre,Smith,4/20/97,North Carolina,2,A01,2018,Andre-Smith-BUF-2020
2020,20,Buffalo Bills,BUF,LB,OLB,Waivers/No Rec.,Del'Shawn Phillips,Del'Shawn,Phillips,10/9/96,Illinois,1,W03,2019,Del'Shawn-Phillips-BUF-2020
2020,20,Buffalo Bills,BUF,LB,MLB,Active,Tyrel Dodson,Tyrel,Dodson,6/25/98,Texas A&amp;M,1,A01,2019,Tyrel-Dodson-BUF-2020
2020,20,Buffalo Bills,BUF,OL,T,Active,Ty Nsekhe,Ty,Nsekhe,10/27/85,Texas State,8,A01,2012,Ty-Nsekhe-BUF-2020
2020,20,Buffalo Bills,BUF,OL,G,Active,Brian Winters,Brian,Winters,7/10/91,Kent State,7,A01,2013,Brian-Winters-BUF-2020
2020,20,Buffalo Bills,BUF,OL,C,Active,Jordan Devey,Jordan,Devey,1/11/88,Memphis,7,A01,2013,Jordan-Devey-BUF-2020
2020,20,Buffalo Bills,BUF,OL,C,PS/Vet Pro,Jonotthan Harrison,Jonotthan,Harrison,8/25/91,Florida,6,P12,2014,Jonotthan-Harrison-BUF-2020
2020,20,Buffalo Bills,BUF,OL,C,Active,Mitch Morse,Mitch,Morse,4/21/92,Missouri,5,A01,2015,Mitch-Morse-BUF-2020
2020,20,Buffalo Bills,BUF,OL,T,Active,Daryl Williams,Daryl,Williams,8/31/92,Oklahoma,5,A01,2015,Daryl-Williams-BUF-2020
2020,20,Buffalo Bills,BUF,OL,G,Active,Jon Feliciano,Jon,Feliciano,2/19/92,Miami,5,A01,2015,Jon-Feliciano-BUF-2020
2020,20,Buffalo Bills,BUF,OL,T,Active,Dion Dawkins,Dion,Dawkins,4/26/94,Temple,3,A01,2017,Dion-Dawkins-BUF-2020
2020,20,Buffalo Bills,BUF,OL,G,Active,Ike Boettger,Ike,Boettger,10/5/94,Iowa,2,A01,2018,Ike-Boettger-BUF-2020
2020,20,Buffalo Bills,BUF,OL,T,R/Injured,Cody Ford,Cody,Ford,12/28/96,Oklahoma,1,R01,2019,Cody-Ford-BUF-2020
2020,20,Buffalo Bills,BUF,OL,C,Active,Ryan Bates,Ryan,Bates,2/14/97,Penn State,1,A01,2019,Ryan-Bates-BUF-2020
2020,20,Buffalo Bills,BUF,OL,T,Practice Squad,Trey Adams,Trey,Adams,3/4/97,Washington,0,P01,2020,Trey-Adams-BUF-2020
2020,20,Buffalo Bills,BUF,QB,QB,Active,Matt Barkley,Matt,Barkley,9/8/90,Southern California,7,A01,2013,Matt-Barkley-BUF-2020
2020,20,Buffalo Bills,BUF,QB,QB,Practice Squad,Davis Webb,Davis,Webb,1/22/95,California,3,P01,2017,Davis-Webb-BUF-2020
2020,20,Buffalo Bills,BUF,QB,QB,Active,Josh Allen,Josh,Allen,5/21/96,Wyoming,2,A01,2018,Josh-Allen-BUF-2020
2020,20,Buffalo Bills,BUF,QB,QB,Active,Jake Fromm,Jake,Fromm,7/30/98,Georgia,0,A01,2020,Jake-Fromm-BUF-2020
2020,20,Buffalo Bills,BUF,RB,RB,Active,Taiwan Jones,Taiwan,Jones,7/26/88,Eastern Washington,9,A01,2011,Taiwan-Jones-BUF-2020
2020,20,Buffalo Bills,BUF,RB,RB,PS/Vet Pro,Devonta Freeman,Devonta,Freeman,3/15/92,Florida State,6,P12,2014,Devonta-Freeman-BUF-2020
2020,20,Buffalo Bills,BUF,RB,RB,PS/Vet Pro,Devonta Freeman,Devonta,Freeman,3/15/92,Florida State,6,P12,2014,Devonta-Freeman-BUF-2020
2020,20,Buffalo Bills,BUF,RB,RB,Active,T.J. Yeldon,T.J.,Yeldon,10/2/93,Alabama,5,A01,2015,T.J.-Yeldon-BUF-2020
2020,20,Buffalo Bills,BUF,RB,RB,Int'l PSquad,Christian Wade,Christian,Wade,5/15/91,No College,1,P03,2019,Christian-Wade-BUF-2020
2020,20,Buffalo Bills,BUF,RB,RB,Active,Devin Singletary,Devin,Singletary,9/3/97,Florida Atlantic,1,A01,2019,Devin-Singletary-BUF-2020
2020,20,Buffalo Bills,BUF,RB,RB,R/Injured,Zack Moss,Zack,Moss,12/15/97,Utah,0,R01,2020,Zack-Moss-BUF-2020
2020,20,Buffalo Bills,BUF,RB,RB,PS/Pro,Antonio Williams,Antonio,Williams,10/22/97,NA,0,P10,2020,Antonio-Williams-BUF-2020
2020,20,Buffalo Bills,BUF,SPEC,LS,Active,Reid Ferguson,Reid,Ferguson,3/24/94,Louisiana State,4,A01,2016,Reid-Ferguson-BUF-2020
2020,20,Buffalo Bills,BUF,SPEC,P,Active,Corey Bojorquez,Corey,Bojorquez,9/13/96,New Mexico,2,A01,2018,Corey-Bojorquez-BUF-2020
2020,20,Buffalo Bills,BUF,SPEC,K,Practice Squad,Tristan Vizcaino,Tristan,Vizcaino,7/31/96,Washington,1,P01,2019,Tristan-Vizcaino-BUF-2020
2020,20,Buffalo Bills,BUF,SPEC,K,Practice Squad,Tristan Vizcaino,Tristan,Vizcaino,7/31/96,Washington,1,P01,2019,Tristan-Vizcaino-BUF-2020
2020,20,Buffalo Bills,BUF,SPEC,K,Practice Squad,Tristan Vizcaino,Tristan,Vizcaino,7/31/96,Washington,1,P01,2019,Tristan-Vizcaino-BUF-2020
2020,20,Buffalo Bills,BUF,SPEC,K,Active,Tyler Bass,Tyler,Bass,2/14/97,Georgia Southern,0,A01,2020,Tyler-Bass-BUF-2020
2020,20,Buffalo Bills,BUF,TE,TE,Active,Lee Smith,Lee,Smith,11/21/87,Marshall,9,A01,2011,Lee-Smith-BUF-2020
2020,20,Buffalo Bills,BUF,TE,TE,Active,Tyler Kroft,Tyler,Kroft,10/15/92,Rutgers,5,A01,2015,Tyler-Kroft-BUF-2020
2020,20,Buffalo Bills,BUF,TE,TE,Active,Dawson Knox,Dawson,Knox,11/14/96,Mississippi,1,A01,2019,Dawson-Knox-BUF-2020
2020,20,Buffalo Bills,BUF,TE,TE,R/COVID-19,Tommy Sweeney,Tommy,Sweeney,7/1/95,Boston College,1,R59,2019,Tommy-Sweeney-BUF-2020
2020,20,Buffalo Bills,BUF,TE,TE,Practice Squad,Nate Becker,Nate,Becker,3/24/96,"Miami, O.",1,P01,2019,Nate-Becker-BUF-2020
2020,20,Buffalo Bills,BUF,TE,TE,Active,Reggie Gilliam,Reggie,Gilliam,8/20/97,Toledo,0,A01,2020,Reggie-Gilliam-BUF-2020
2020,20,Buffalo Bills,BUF,WR,WR,Active,Andre Roberts,Andre,Roberts,1/9/88,Citadel,10,A01,2010,Andre-Roberts-BUF-2020
2020,20,Buffalo Bills,BUF,WR,WR,Active,Cole Beasley,Cole,Beasley,4/26/89,Southern Methodist,8,A01,2012,Cole-Beasley-BUF-2020
2020,20,Buffalo Bills,BUF,WR,WR,Active,Kenny Stills,Kenny,Stills,4/22/92,Oklahoma,7,A01,2013,Kenny-Stills-BUF-2020
2020,20,Buffalo Bills,BUF,WR,WR,Active,Kenny Stills,Kenny,Stills,4/22/92,Oklahoma,7,A01,2013,Kenny-Stills-BUF-2020
2020,20,Buffalo Bills,BUF,WR,WR,Active,John Brown,John,Brown,4/3/90,Pittsburg State,6,A01,2014,John-Brown-BUF-2020
2020,20,Buffalo Bills,BUF,WR,WR,Active,Stefon Diggs,Stefon,Diggs,11/29/93,Maryland,5,A01,2015,Stefon-Diggs-BUF-2020
2020,20,Buffalo Bills,BUF,WR,WR,Practice Squad,Duke Williams,Duke,Williams,5/13/93,Auburn,4,P01,2016,Duke-Williams-BUF-2020
2020,20,Buffalo Bills,BUF,WR,WR,Active,Isaiah McKenzie,Isaiah,McKenzie,4/9/95,Georgia,3,A01,2017,Isaiah-McKenzie-BUF-2020
2020,20,Buffalo Bills,BUF,WR,WR,Practice Squad,Tanner Gentry,Tanner,Gentry,12/18/94,Wyoming,3,P01,2017,Tanner-Gentry-BUF-2020
2020,20,Buffalo Bills,BUF,WR,WR,Active,Gabriel Davis,Gabriel,Davis,3/1/99,Central Florida,0,A01,2020,Gabriel-Davis-BUF-2020
2020,20,Buffalo Bills,BUF,WR,WR,R/Injured,Isaiah Hodgins,Isaiah,Hodgins,10/21/98,Oregon State,0,R01,2020,Isaiah-Hodgins-BUF-2020
2020,17,Carolina Panthers,CAR,DB,FS,Active,Tre Boston,Tre,Boston,6/25/92,North Carolina,6,A01,2014,Tre-Boston-CAR-2020
2020,17,Carolina Panthers,CAR,DB,SS,Active,Juston Burris,Juston,Burris,8/4/93,North Carolina State,4,A01,2016,Juston-Burris-CAR-2020
2020,17,Carolina Panthers,CAR,DB,CB,Active,Rasul Douglas,Rasul,Douglas,8/29/95,West Virginia,3,A01,2017,Rasul-Douglas-CAR-2020
2020,17,Carolina Panthers,CAR,DB,CB,Active,Corn Elder,Corn,Elder,10/9/94,Miami,3,A01,2017,Corn-Elder-CAR-2020
2020,17,Carolina Panthers,CAR,DB,CB,Active,Donte Jackson,Donte,Jackson,11/8/95,Louisiana State,2,A01,2018,Donte-Jackson-CAR-2020
