connector,player_id,game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,qtr,down,yrdln,ydstogo,desc,injured_first_name,injured_last_name,injured_team,injured_player_num,Contact/ non-contact,injury area,player role,season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,years_exp,game_type,football_name,smart_id,entry_year,week,day,date,time,winner.tie,loser.tie,pts_w,pts_l,yds_w,tov_w,yds_l,tov_l,season,loser_is_home,Home_Team,Away_Team,Home_abbr,Away_abbr,num_injuries,num_plays,surface,surface_type,stadium,dome,Avg_Temp,Avg_Feels_Like,Avg_Wind_MPH,Avg_Humidity_Percent,Avg_Percipitation_Prob_Percent,Home_latitude,Home_longitude,Away_latitude,Away_longitude,distance_miles,HOME_day_since_last_game,AWAY_day_since_last_game
2019_06_TEN_DEN_Wolfe,2019_DEN_95_Wolfe,2019_06_TEN_DEN,DEN,TEN,REG,6,TEN,away,DEN,50,50,43751,669,1569,1569,Half2,3,3,MID 50,5,(11:09) (Shotgun) 8-M.Mariota pass incomplete short right to 11-A.Brown. DEN-95-D.Wolfe was injured during the play.,D,Wolfe,DEN,95,NA,NA,NA,2019,DEN,DL,DE,95,NA,Derek Wolfe,Derek,Wolfe,2/24/90,77,285,Cincinnati,7,REG,Derek,3200574f-4c30-9455-72d0-e7d6893ee805,2012,6,Sun,10/13/19,16:25:00,Denver Broncos,Tennessee Titans,16,0,270,1,204,3,2019,FALSE,Denver Broncos,Tennessee Titans,DEN,TEN,3,174,Kentucky Bluegrass,Grass,Empower Field at Mile High,FALSE,71.5,71.5,4,6.25,0,39.5791,-104.83,36.1992,-86.8045,1008.439177,7,7
2019_06_WAS_MIA_Anderson,2019_WAS_52_Anderson,2019_06_WAS_MIA,MIA,WAS,REG,6,MIA,home,WAS,WAS,1,43751,690,690,690,Half2,4,1,WAS 1,1,(11:30) 72-I.Prince reported in as eligible. 27-K.Ballage left tackle to WAS 1 for no gain (94-D.Payne). WAS-52-R.Anderson was injured during the play. His return is Questionable.,R,Anderson,WAS,52,contact,knee,run defender,2019,WAS,LB,OLB,52,Active,Ryan Anderson,Orlando,Anderson,8/12/94,74,253,Alabama,2,REG,Ryan,3200414e-4438-4426-323e-fcf2b4a8a4d9,2017,6,Sun,10/13/19,13:00:00,Washington Redskins,Miami Dolphins,17,16,311,0,271,2,2019,TRUE,Miami Dolphins,Washington Redskins,MIA,WAS,7,179,Bermuda Grass,Grass,Hard Rock Stadium,TRUE,83,88.5,9.75,68.75,2,25.9579,-80.2388,39.0267,-77.4441,917.4540536,14,7
2019_06_WAS_MIA_Cunningham,2019_WAS_83_Cunningham,2019_06_WAS_MIA,MIA,WAS,REG,6,WAS,away,MIA,MIA,35,43751,656,656,656,Half2,4,NA,MIA 35,0,"(Onside Kick formation) 7-J.Sanders kicks onside 18 yards from MIA 35 to WAS 47. RECOVERED by MIA-44-D.Lacey. WAS-83-J.Cunningham was injured during the play. His return is Questionable. PENALTY on MIA-26-S.Parker, Offside on Free Kick, 5 yards, enforced at MIA 35 - No Play.",J,Cunningham,WAS,83,non contact,knee,AFP,2019,WAS,TE,TE,83,NA,Jerome Cunningham,Jerome,Cunningham,5/25/91,75,250,Southern Connecticut State,5,REG,Jerome,32004355-4e46-0050-ca45-703d14a5bd6d,2014,6,Sun,10/13/19,13:00:00,Washington Redskins,Miami Dolphins,17,16,311,0,271,2,2019,TRUE,Miami Dolphins,Washington Redskins,MIA,WAS,7,179,Bermuda Grass,Grass,Hard Rock Stadium,TRUE,83,88.5,9.75,68.75,2,25.9579,-80.2388,39.0267,-77.4441,917.4540536,14,7
2019_06_WAS_MIA_Kilgore,2019_MIA_67_Kilgore,2019_06_WAS_MIA,MIA,WAS,REG,6,MIA,home,WAS,WAS,11,43751,10,10,10,Half2,4,2,WAS 11,10,"(:10) (Shotgun) 14-R.Fitzpatrick pass short middle to 11-D.Parker for 11 yards, TOUCHDOWN. MIA-67-D.Kilgore was injured during the play. His return is Questionable.",D,Kilgore,MIA,67,contact,lower body,pass blocker,2019,MIA,OL,C,67,Active,Daniel Kilgore,Daniel,Kilgore,12/18/87,75,291,Appalachian State,8,REG,Daniel,32004b49-4c24-5064-2060-710cc81ada83,2011,6,Sun,10/13/19,13:00:00,Washington Redskins,Miami Dolphins,17,16,311,0,271,2,2019,TRUE,Miami Dolphins,Washington Redskins,MIA,WAS,7,179,Bermuda Grass,Grass,Hard Rock Stadium,TRUE,83,88.5,9.75,68.75,2,25.9579,-80.2388,39.0267,-77.4441,917.4540536,14,7
2019_06_WAS_MIA_Moses,2019_WAS_76_Moses,2019_06_WAS_MIA,MIA,WAS,REG,6,WAS,away,MIA,MIA,38,43751,46,946,946,Half2,3,2,MIA 38,10,(:46) (Shotgun) 8-C.Keenum pass incomplete short middle to 17-T.McLaurin. WAS-76-M.Moses was injured during the play. His return is Questionable.,M,Moses,WAS,76,non contact,knee,pass blocker,2019,WAS,OL,T,76,Active,Morgan Moses,Morgan,Moses,3/3/91,78,330,Virginia,5,REG,Morgan,32004d4f-5328-0929-d77a-b0c47c50643f,2014,6,Sun,10/13/19,13:00:00,Washington Redskins,Miami Dolphins,17,16,311,0,271,2,2019,TRUE,Miami Dolphins,Washington Redskins,MIA,WAS,7,179,Bermuda Grass,Grass,Hard Rock Stadium,TRUE,83,88.5,9.75,68.75,2,25.9579,-80.2388,39.0267,-77.4441,917.4540536,14,7
2019_06_WAS_MIA_Moss,2019_MIA_93_Moss,2019_06_WAS_MIA,MIA,WAS,REG,6,WAS,away,MIA,MIA,34,43751,497,1397,1397,Half2,3,1,MIA 34,10,(8:17) 26-A.Peterson left guard to MIA 30 for 4 yards (31-K.Webster). MIA-93-A.Moss was injured during the play. His return is Questionable. Timeout on field for injured player,A,Moss,MIA,93,contact,ankle,run defender,2019,MIA,DL,DE,93,Active,Avery Moss,Avery,Moss,9/16/94,75,271,Youngstown State,2,REG,Avery,32004d4f-5352-2777-800a-e5d2f21f74e0,2017,6,Sun,10/13/19,13:00:00,Washington Redskins,Miami Dolphins,17,16,311,0,271,2,2019,TRUE,Miami Dolphins,Washington Redskins,MIA,WAS,7,179,Bermuda Grass,Grass,Hard Rock Stadium,TRUE,83,88.5,9.75,68.75,2,25.9579,-80.2388,39.0267,-77.4441,917.4540536,14,7
2019_06_WAS_MIA_Moss,2019_MIA_93_Moss,2019_06_WAS_MIA,MIA,WAS,REG,6,WAS,away,MIA,MIA,34,43751,606,1506,1506,Half2,3,1,MIA 34,10,(10:06) 15-S.Sims left end to MIA 33 for 1 yard (20-R.Jones). MIA-93-A.Moss was injured during the play. His return is Questionable. End around reverse. #15 lined up on right side,A,Moss,MIA,93,contact,head,run defender,2019,MIA,DL,DE,93,Active,Avery Moss,Avery,Moss,9/16/94,75,271,Youngstown State,2,REG,Avery,32004d4f-5352-2777-800a-e5d2f21f74e0,2017,6,Sun,10/13/19,13:00:00,Washington Redskins,Miami Dolphins,17,16,311,0,271,2,2019,TRUE,Miami Dolphins,Washington Redskins,MIA,WAS,7,179,Bermuda Grass,Grass,Hard Rock Stadium,TRUE,83,88.5,9.75,68.75,2,25.9579,-80.2388,39.0267,-77.4441,917.4540536,14,7
2019_06_WAS_MIA_Webster,2019_MIA_31_Webster,2019_06_WAS_MIA,MIA,WAS,REG,6,WAS,away,MIA,MIA,16,43751,385,1285,1285,Half2,3,2,MIA 16,6,(6:25) (Shotgun) 8-C.Keenum pass short right to 26-A.Peterson to MIA 3 for 13 yards (94-C.Wilkins). MIA-31-K.Webster was injured during the play. His return is Questionable.,K,Webster,MIA,31,contact,lower body,tackler,2019,MIA,DB,DB,31,NA,Ken Webster,Ken,Webster,6/19/96,71,202,Mississippi,0,REG,Ken,32005745-4271-4947-abf7-9dc2a822a6f7,2019,6,Sun,10/13/19,13:00:00,Washington Redskins,Miami Dolphins,17,16,311,0,271,2,2019,TRUE,Miami Dolphins,Washington Redskins,MIA,WAS,7,179,Bermuda Grass,Grass,Hard Rock Stadium,TRUE,83,88.5,9.75,68.75,2,25.9579,-80.2388,39.0267,-77.4441,917.4540536,14,7
2019_07_ARI_NYG_Haley,2019_NYG_34_Haley,2019_07_ARI_NYG,NYG,ARI,REG,7,ARI,away,NYG,ARI,74,43758,452,452,452,Half2,4,2,ARI 26,9,(7:32) (Shotgun) 29-C.Edmonds right guard to ARI 33 for 7 yards (47-A.Ogletree; 55-D.Mayo). NYG-34-G.Haley was injured during the play.,G,Haley,NYG,34,non contact,head,run defender,2019,NYG,DB,CB,34,Active,Grant Haley,Grant,Haley,1/6/96,69,190,Penn State,1,REG,Grant,32004841-4c12-2887-110f-5e31f6f469a2,2018,7,Sun,10/20/19,13:00:00,Arizona Cardinals,New York Giants,27,21,245,0,263,3,2019,TRUE,New York Giants,Arizona Cardinals,NYG,ARI,2,180,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,56.25,56.25,2,84,75,40.8137,-74.0829,33.5276,-112.2626,2143.639862,10,7
2019_07_ARI_NYG_Reddick,2019_ARI_43_Reddick,2019_07_ARI_NYG,NYG,ARI,REG,7,NYG,home,ARI,NYG,67,43758,155,155,155,Half2,4,4,NYG 33,15,"(2:35) (Shotgun) 8-D.Jones sacked at NYG 23 for -10 yards (21-P.Peterson). FUMBLES (21-P.Peterson) [21-P.Peterson], RECOVERED by ARI-43-H.Reddick at NYG 20. 43-H.Reddick to NYG 17 for 3 yards (76-N.Solder). ARI-43-H.Reddick was injured during the play. Officially, a sack for 13 yards.",H,Reddick,ARI,43,contact,upper body,ball carrier/fumble recovery,2019,ARI,LB,ILB,43,Active,Haason Reddick,Haason,Reddick,9/22/94,73,235,Temple,2,REG,Haason,32005245-4432-4095-207d-440aa35fb3ac,2017,7,Sun,10/20/19,13:00:00,Arizona Cardinals,New York Giants,27,21,245,0,263,3,2019,TRUE,New York Giants,Arizona Cardinals,NYG,ARI,2,180,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,56.25,56.25,2,84,75,40.8137,-74.0829,33.5276,-112.2626,2143.639862,10,7
2019_07_HOU_IND_Crossen,2019_HOU_35_Crossen,2019_07_HOU_IND,IND,HOU,REG,7,IND,home,HOU,HOU,35,43758,398,398,398,Half2,4,NA,HOU 35,0,7-K.Fairbairn kicks 64 yards from HOU 35 to IND 1. 14-Z.Pascal to IND 26 for 25 yards (28-X.Crawford). HOU-35-K.Crossen was injured during the play.,K,Crossen,HOU,35,contact,upper body,tackler,2019,HOU,DB,DB,35,Active,Keion Crossen,Keion,Crossen,4/17/96,70,185,Western Carolina,1,DIV,Keion,32004352-4f50-2501-1da3-402eafbc87d8,2018,7,Sun,10/20/19,13:00:00,Indianapolis Colts,Houston Texans,30,23,383,1,391,2,2019,FALSE,Indianapolis Colts,Houston Texans,IND,HOU,4,183,Shaw Sports Momentum Pro,Turf,Lucas Oil Stadium,TRUE,69.5,69.5,0.75,46.5,0,39.7255,-86.2698,29.6849,-95.4106,865.4884184,14,7
2019_07_HOU_IND_Gaines,2019_HOU_29_Gaines,2019_07_HOU_IND,IND,HOU,REG,7,IND,home,HOU,IND,80,43758,114,114,114,Half2,4,3,IND 20,10,(1:54) (Shotgun) 7-J.Brissett pass short right to 13-T.Hilton to IND 21 for 1 yard (20-J.Reid). HOU-29-P.Gaines was injured during the play.,P,Gaines,HOU,29,contact,knee,tackler,2019,HOU,DB,CB,29,NA,Phillip Gaines,Phillip,Gaines,4/4/91,72,193,Rice,5,DIV,Phillip,32004741-4942-8981-9cd2-c3815574e02a,2014,7,Sun,10/20/19,13:00:00,Indianapolis Colts,Houston Texans,30,23,383,1,391,2,2019,FALSE,Indianapolis Colts,Houston Texans,IND,HOU,4,183,Shaw Sports Momentum Pro,Turf,Lucas Oil Stadium,TRUE,69.5,69.5,0.75,46.5,0,39.7255,-86.2698,29.6849,-95.4106,865.4884184,14,7
2019_07_HOU_IND_Johnson,2019_HOU_63_Johnson,2019_07_HOU_IND,IND,HOU,REG,7,HOU,away,IND,HOU,65,43758,896,896,896,Half2,4,4,HOU 35,1,(14:56) (Shotgun) 4-D.Watson pass short right to 12-K.Stills to HOU 39 for 4 yards (34-R.Ya-Sin). HOU-63-R.Johnson was injured during the play. His return is Questionable.,R,Johnson,HOU,63,contact,unknown,pass blocker,2019,HOU,OL,OT,63,Active,Roderick Johnson,Roderick,Johnson,11/28/95,78,306,Florida State,2,DIV,Roderick,32004a4f-4863-6469-fa8a-d265ef4eaf74,2017,7,Sun,10/20/19,13:00:00,Indianapolis Colts,Houston Texans,30,23,383,1,391,2,2019,FALSE,Indianapolis Colts,Houston Texans,IND,HOU,4,183,Shaw Sports Momentum Pro,Turf,Lucas Oil Stadium,TRUE,69.5,69.5,0.75,46.5,0,39.7255,-86.2698,29.6849,-95.4106,865.4884184,14,7
2019_07_HOU_IND_Joseph,2019_HOU_24_Joseph,2019_07_HOU_IND,IND,HOU,REG,7,IND,home,HOU,IND,80,43758,535,535,2335,Half1,2,1,IND 20,10,"(8:55) 25-M.Mack left guard to IND 23 for 3 yards (24-J.Joseph). HOU-24-J.Joseph was injured during the play. PENALTY on IND-84-J.Doyle, Offensive Holding, 10 yards, enforced at IND 20 - No Play.",J,Joseph,HOU,24,contact,upper body,run defender,2019,HOU,DB,CB,24,Active,Johnathan Joseph,Johnathan,Joseph,4/16/84,71,185,South Carolina,13,DIV,Johnathan,32004a4f-5321-8478-4006-049349af8e5c,2006,7,Sun,10/20/19,13:00:00,Indianapolis Colts,Houston Texans,30,23,383,1,391,2,2019,FALSE,Indianapolis Colts,Houston Texans,IND,HOU,4,183,Shaw Sports Momentum Pro,Turf,Lucas Oil Stadium,TRUE,69.5,69.5,0.75,46.5,0,39.7255,-86.2698,29.6849,-95.4106,865.4884184,14,7
2019_07_JAX_CIN_Brown,2019_CIN_93_Brown,2019_07_JAX_CIN,CIN,JAX,REG,7,JAX,away,CIN,CIN,12,43758,143,143,143,Half2,4,1,CIN 12,10,(2:23) 27-L.Fournette right tackle to CIN 10 for 2 yards (30-J.Bates III). CIN-93-A.Brown was injured during the play.,A,Brown,CIN,93,contact,unknown,tackler,2019,CIN,DL,DE,93,Active,Andrew Brown,Andrew,Brown,12/30/95,75,290,Virginia,1,REG,Andrew,32004252-4f25-5526-a6f7-6b60c9d607e4,2018,7,Sun,10/20/19,13:00:00,Jacksonville Jaguars,Cincinnati Bengals,27,17,460,0,291,4,2019,TRUE,Cincinnati Bengals,Jacksonville Jaguars,CIN,JAX,4,198,UBU Sports Speed S5-M Synthetic Turf,Turf,Paul Brown Stadium,FALSE,74,74,1.5,46,0,39.0964,-84.5164,30.3237,-81.636,627.7608949,7,7
2019_07_JAX_CIN_Harrison,2019_JAX_36_Harrison,2019_07_JAX_CIN,CIN,JAX,REG,7,CIN,home,JAX,JAX,41,43758,250,250,250,Half2,4,1,JAX 41,10,(4:10) (Shotgun) 14-A.Dalton pass short right intended for 83-T.Boyd INTERCEPTED by 36-R.Harrison at JAX 28. 36-R.Harrison to CIN 37 for 35 yards (85-T.Eifert). JAX-36-R.Harrison was injured during the play.,R,Harrison,JAX,36,contact,lower body,ball carrier,2019,JAX,DB,DB,36,Active,Ronnie Harrison,Ronnie,Harrison,4/18/97,75,214,Alabama,1,REG,Ronnie,32004841-5263-8591-b219-84361484e8b5,2018,7,Sun,10/20/19,13:00:00,Jacksonville Jaguars,Cincinnati Bengals,27,17,460,0,291,4,2019,TRUE,Cincinnati Bengals,Jacksonville Jaguars,CIN,JAX,4,198,UBU Sports Speed S5-M Synthetic Turf,Turf,Paul Brown Stadium,FALSE,74,74,1.5,46,0,39.0964,-84.5164,30.3237,-81.636,627.7608949,7,7
2019_07_JAX_CIN_Jacobs,2019_JAX_48_Jacobs,2019_07_JAX_CIN,CIN,JAX,REG,7,CIN,home,JAX,JAX,35,43758,116,116,116,Half2,4,NA,JAX 35,0,4-J.Lambo kicks 51 yards from JAX 35 to CIN 14. 40-B.Wilson to CIN 31 for 17 yards (48-L.Jacobs). JAX-48-L.Jacobs was injured during the play.,L,Jacobs,JAX,48,contact,lower body,tackler,2019,JAX,LB,LB,48,Active,Leon Jacobs,Leon,Jacobs,10/3/95,74,245,Wisconsin,1,REG,Leon,32004a41-4374-6314-7b1e-ea5d6e37f012,2018,7,Sun,10/20/19,13:00:00,Jacksonville Jaguars,Cincinnati Bengals,27,17,460,0,291,4,2019,TRUE,Cincinnati Bengals,Jacksonville Jaguars,CIN,JAX,4,198,UBU Sports Speed S5-M Synthetic Turf,Turf,Paul Brown Stadium,FALSE,74,74,1.5,46,0,39.0964,-84.5164,30.3237,-81.636,627.7608949,7,7
2019_07_JAX_CIN_Tate,2019_CIN_19_Tate,2019_07_JAX_CIN,CIN,JAX,REG,7,CIN,home,JAX,CIN,80,43758,730,730,730,Half2,4,2,CIN 20,15,(12:10) (Shotgun) 14-A.Dalton pass short right to 89-D.Sample to CIN 23 for 3 yards (25-D.Hayden). JAX-25-D.Hayden was injured during the play. CIN-19-A.Tate was injured during the play.,A,Tate,CIN,19,contact,lower body,AFP,2019,CIN,WR,WR,19,NA,Auden Tate,Auden,Tate,2/3/97,77,228,Florida State,1,REG,Auden,32005441-5413-0154-6d9d-5c163b90a894,2018,7,Sun,10/20/19,13:00:00,Jacksonville Jaguars,Cincinnati Bengals,27,17,460,0,291,4,2019,TRUE,Cincinnati Bengals,Jacksonville Jaguars,CIN,JAX,4,198,UBU Sports Speed S5-M Synthetic Turf,Turf,Paul Brown Stadium,FALSE,74,74,1.5,46,0,39.0964,-84.5164,30.3237,-81.636,627.7608949,7,7
2019_07_KC_DEN_Mahomes,2019_KC_15_Mahomes,2019_07_KC_DEN,DEN,KC,REG,7,KC,away,DEN,DEN,5,43755,600,600,2400,Half1,2,4,DEN 5,1,(10:00) 15-P.Mahomes up the middle to DEN 3 for 2 yards (95-D.Wolfe). KC-15-P.Mahomes was injured during the play.,P,Mahomes,KC,15,contact,ankle,runner,2019,KC,QB,QB,15,Active,Patrick Mahomes,Patrick,Mahomes,9/17/95,75,230,Texas Tech,2,SB,Patrick,32004d41-4840-1939-e4c1-bb89191b4e71,2017,7,Thu,10/17/19,20:20:00,Kansas City Chiefs,Denver Broncos,30,6,271,0,205,1,2019,TRUE,Denver Broncos,Kansas City Chiefs,DEN,KC,2,169,Kentucky Bluegrass,Grass,Empower Field at Mile High,FALSE,66.75,66.75,4,12.5,0,39.5791,-104.83,39.0482,-94.4831,554.0534568,4,4
2019_07_KC_DEN_Rankin,2019_KC_74_Rankin,2019_07_KC_DEN,DEN,KC,REG,7,KC,away,DEN,KC,58,43755,176,1076,1076,Half2,3,2,KC 42,3,(2:56) (Shotgun) 25-L.McCoy left tackle to KC 44 for 2 yards (98-M.Purcell). KC-74-M.Rankin was injured during the play.,M,Rankin,KC,74,contact,lower body,run blocker,2019,KC,OL,T,74,NA,Martinas Rankin,Martinas,Rankin,10/20/94,77,311,Mississippi State,1,SB,Martinas,32005241-4e65-4236-c318-271f54d7d958,2018,7,Thu,10/17/19,20:20:00,Kansas City Chiefs,Denver Broncos,30,6,271,0,205,1,2019,TRUE,Denver Broncos,Kansas City Chiefs,DEN,KC,2,169,Kentucky Bluegrass,Grass,Empower Field at Mile High,FALSE,66.75,66.75,4,12.5,0,39.5791,-104.83,39.0482,-94.4831,554.0534568,4,4
2019_07_LAC_TEN_Davis,2019_LAC_58_Davis,2019_07_LAC_TEN,TEN,LAC,REG,7,TEN,home,LAC,LAC,19,43758,51,51,1851,Half1,2,2,LAC 19,6,(:51) (Shotgun) 17-R.Tannehill pass short left to 11-A.Brown to LAC 8 for 11 yards (43-M.Davis). LAC-58-T.Davis was injured during the play. His return is Questionable.,T,Davis,LAC,58,non contact,lower body,AFP,2019,LAC,LB,OLB,58,Active,Thomas Davis,Thomas,Davis,3/22/83,73,235,Georgia,14,REG,Thomas,32004441-5676-8681-fe7b-57aa7bb1405a,2005,7,Sun,10/20/19,16:05:00,Tennessee Titans,Los Angeles Chargers,23,20,403,1,365,1,2019,FALSE,Tennessee Titans,Los Angeles Chargers,TEN,LAC,6,165,Bermuda Grass,Grass,Nissan Stadium,FALSE,75.5,75.5,3.5,44.25,0,36.1992,-86.8045,33.8642,-118.261,1779.308624,7,7
2019_07_LAC_TEN_Evans,2019_TEN_54_Evans,2019_07_LAC_TEN,TEN,LAC,REG,7,LAC,away,TEN,TEN,3,43758,252,252,2052,Half1,2,2,TEN 3,3,"(4:12) (Shotgun) 25-M.Gordon up the middle to TEN 1 for 2 yards (54-R.Evans, 31-K.Byard). TEN-54-R.Evans was injured during the play. His return is Questionable.",R,Evans,TEN,54,contact,upper body,tackler,2019,TEN,LB,LB,54,Active,Rashaan Evans,Rashaan,Evans,11/8/95,74,234,Alabama,1,CON,Rashaan,32004556-4161-7192-2696-b2fabd26bf91,2018,7,Sun,10/20/19,16:05:00,Tennessee Titans,Los Angeles Chargers,23,20,403,1,365,1,2019,FALSE,Tennessee Titans,Los Angeles Chargers,TEN,LAC,6,165,Bermuda Grass,Grass,Nissan Stadium,FALSE,75.5,75.5,3.5,44.25,0,36.1992,-86.8045,33.8642,-118.261,1779.308624,7,7
2019_07_LAC_TEN_Hayward,2019_LAC_26_Hayward,2019_07_LAC_TEN,TEN,LAC,REG,7,TEN,home,LAC,TEN,74,43758,866,866,2666,Half1,2,2,TEN 26,5,(14:26) 17-R.Tannehill pass short left to 84-C.Davis to TEN 37 for 11 yards (26-C.Hayward) [71-D.Square]. LAC-26-C.Hayward was injured during the play. His return is Questionable.,C,Hayward,LAC,26,contact,lower body,pass defender,2019,LAC,DB,CB,26,Active,Casey Hayward,Casey,Hayward,9/9/89,71,192,Vanderbilt,7,REG,Casey,32004841-5977-7816-4425-dab6792fbc7c,2012,7,Sun,10/20/19,16:05:00,Tennessee Titans,Los Angeles Chargers,23,20,403,1,365,1,2019,FALSE,Tennessee Titans,Los Angeles Chargers,TEN,LAC,6,165,Bermuda Grass,Grass,Nissan Stadium,FALSE,75.5,75.5,3.5,44.25,0,36.1992,-86.8045,33.8642,-118.261,1779.308624,7,7
2019_07_LAC_TEN_Lamp,2019_LAC_77_Lamp,2019_07_LAC_TEN,TEN,LAC,REG,7,LAC,away,TEN,LAC,69,43758,541,541,2341,Half1,2,2,LAC 31,9,"(9:01) (Shotgun) 17-P.Rivers pass incomplete deep right to 81-M.Williams [93-R.Gilbert]. LAC-77-F.Lamp was injured during the play. His return is Questionable. Los Angeles Chargers challenged the incomplete pass ruling, and the play was REVERSED. (Shotgun) 17-P.Rivers pass deep right to 81-M.Williams ran ob at TEN 48 for 21 yards [93-R.Gilbert].",F,Lamp,LAC,77,contact,knee,pass rusher,2019,LAC,OL,OG,77,NA,Forrest Lamp,Forrest,Lamp,2/20/94,76,310,Western Kentucky,2,REG,Forrest,32004c41-4d75-2374-5b95-fb2de7d90c20,2017,7,Sun,10/20/19,16:05:00,Tennessee Titans,Los Angeles Chargers,23,20,403,1,365,1,2019,FALSE,Tennessee Titans,Los Angeles Chargers,TEN,LAC,6,165,Bermuda Grass,Grass,Nissan Stadium,FALSE,75.5,75.5,3.5,44.25,0,36.1992,-86.8045,33.8642,-118.261,1779.308624,7,7
2019_07_LAC_TEN_Nwosu,2019_LAC_42_Nwosu,2019_07_LAC_TEN,TEN,LAC,REG,7,TEN,home,LAC,LAC,23,43758,895,895,895,Half2,4,3,LAC 23,11,"(14:55) (Shotgun) 17-R.Tannehill pass short middle to 10-A.Humphries to LAC 9 for 14 yards (49-D.Tranquill, 43-M.Davis). LAC-42-U.Nwosu was injured during the play. His return is Questionable.",U,Nwosu,LAC,42,non contact,lower body,AFP,2019,LAC,LB,LB,42,Active,Uchenna Nwosu,Uchenna,Nwosu,12/28/96,74,251,Southern California,1,REG,Uchenna,32004e57-4f59-3274-851b-d601b6909b91,2018,7,Sun,10/20/19,16:05:00,Tennessee Titans,Los Angeles Chargers,23,20,403,1,365,1,2019,FALSE,Tennessee Titans,Los Angeles Chargers,TEN,LAC,6,165,Bermuda Grass,Grass,Nissan Stadium,FALSE,75.5,75.5,3.5,44.25,0,36.1992,-86.8045,33.8642,-118.261,1779.308624,7,7
2019_07_LAC_TEN_Perryman,2019_LAC_52_Perryman,2019_07_LAC_TEN,TEN,LAC,REG,7,TEN,home,LAC,LAC,10,43758,825,825,825,Half2,4,2,LAC 10,10,(13:45) (Shotgun) 17-R.Tannehill pass short right to 81-J.Smith to LAC 5 for 5 yards (26-C.Hayward). LAC-52-D.Perryman was injured during the play. His return is Questionable.,D,Perryman,LAC,52,non contact,lower body,AFP,2019,LAC,LB,ILB,52,Active,Denzel Perryman,Denzel,Perryman,12/5/92,71,240,Miami,4,REG,Denzel,32005045-5277-5462-491f-9c5c82a7d666,2015,7,Sun,10/20/19,16:05:00,Tennessee Titans,Los Angeles Chargers,23,20,403,1,365,1,2019,FALSE,Tennessee Titans,Los Angeles Chargers,TEN,LAC,6,165,Bermuda Grass,Grass,Nissan Stadium,FALSE,75.5,75.5,3.5,44.25,0,36.1992,-86.8045,33.8642,-118.261,1779.308624,7,7
2019_07_LAR_ATL_Ryan,2019_ATL_2_Ryan,2019_07_LAR_ATL,ATL,LAR,REG,7,ATL,home,LA,LA,28,43758,830,830,830,Half2,4,3,LA 28,10,"(13:50) (Shotgun) 2-M.Ryan sacked at LA 35 for -7 yards (99-A.Donald). FUMBLES (99-A.Donald) [99-A.Donald], RECOVERED by LA-99-A.Donald at LA 36. 99-A.Donald to LA 36 for no gain (2-M.Ryan). ATL-2-M.Ryan was injured during the play.",M,Ryan,ATL,2,contact,lower body,passer,2019,ATL,QB,QB,2,Active,Matt Ryan,Matthew,Ryan,5/17/85,76,217,Boston College,11,REG,Matt,32005259-4123-8179-1aae-5603693aba86,2008,7,Sun,10/20/19,13:00:00,Los Angeles Rams,Atlanta Falcons,37,10,381,0,224,3,2019,TRUE,Atlanta Falcons,Los Angeles Rams,ATL,LAR,2,178,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,TRUE,69.75,69.75,5.25,71.25,0,33.7551,-84.401,33.8642,-118.261,1935.040996,7,7
2019_07_LAR_ATL_Smith,2019_ATL_25_Smith,2019_07_LAR_ATL,ATL,LAR,REG,7,ATL,home,LA,LA,49,43758,14,914,2714,Half1,1,3,LA 49,10,(:14) (Shotgun) 2-M.Ryan pass incomplete deep left to 11-J.Jones. ATL-25-I.Smith was injured during the play.,I,Smith,ATL,25,contact,head,pass rusher,2019,ATL,RB,RB,25,NA,Ito Smith,Ito,Smith,9/11/95,69,195,Southern Mississippi,1,REG,Ito,3200534d-4934-2780-bc1f-aa0a71b0ad00,2018,7,Sun,10/20/19,13:00:00,Los Angeles Rams,Atlanta Falcons,37,10,381,0,224,3,2019,TRUE,Atlanta Falcons,Los Angeles Rams,ATL,LAR,2,178,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,TRUE,69.75,69.75,5.25,71.25,0,33.7551,-84.401,33.8642,-118.261,1935.040996,7,7
