season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,college,years_exp,week,game_type,football_name,entry_year,player_id
2020,ARI,LB,ILB,48,Active,Isaiah Simmons,Isaiah,Simmons,1998-07-26,Clemson,0,17,REG,Isaiah,2020,2020_Simmons_ARI
2020,ARI,LB,LB,50,Practice Squad,Evan Weaver,Evan,Weaver,1998-08-11,California,0,17,REG,Evan,2020,2020_Weaver_ARI
2020,ARI,LB,LB,56,Practice Squad,Reggie Walker,Reginald,Walker,1996-04-22,Kansas State,0,17,REG,Reggie,2020,2020_Walker_ARI
2020,ARI,OL,T,76,R/OptOut,Marcus Gilbert,Marcus,Gilbert,1988-02-15,Florida,9,17,REG,Marcus,2011,2020_Gilbert_ARI
2020,ARI,OL,G,64,Active,J.R. Sweezy,Justin,Sweezy,1989-04-08,North Carolina State,8,17,REG,J.R.,2012,2020_Sweezy_ARI
2020,ARI,OL,T,68,Active,Kelvin Beachum,Kelvin,Beachum,1989-06-08,Southern Methodist,8,17,REG,Kelvin,2012,2020_Beachum_ARI
2020,ARI,OL,G,67,Active,Justin Pugh,Justin,Pugh,1990-08-15,Syracuse,7,17,REG,Justin,2013,2020_Pugh_ARI
2020,ARI,OL,T,74,Active,D.J. Humphries,DeMarcus,Humphries,1993-12-28,Florida,5,17,REG,D.J.,2015,2020_Humphries_ARI
2020,ARI,OL,G,73,Active,Max Garcia,Max,Garcia,1991-11-09,Florida,5,17,REG,Max,2015,2020_Garcia_ARI
2020,ARI,OL,T,71,Active,Justin Murray,Justin,Murray,1993-04-19,Cincinnati,4,17,REG,Justin,2016,2020_Murray_ARI
2020,ARI,OL,C,52,Active,Mason Cole,Mason,Cole,1996-03-28,Michigan,2,17,REG,Mason,2018,2020_Cole_ARI
2020,ARI,OL,C,53,Active,Lamont Gaillard,Lamont,Gaillard,1996-02-08,Georgia,1,17,REG,Lamont,2019,2020_Gaillard_ARI
2020,ARI,OL,T,66,Active,Joshua Miles,Joshua,Miles,1996-01-04,Morgan State,1,17,REG,Joshua,2019,2020_Miles_ARI
2020,ARI,OL,G,60,Practice Squad,Koda Martin,Koda,Martin,1995-08-21,Syracuse,1,17,REG,Koda,2019,2020_Martin_ARI
2020,ARI,OL,T,79,Active,Josh Jones,Josh,Jones,1997-06-22,Houston,0,17,REG,Josh,2020,2020_Jones_ARI
2020,ARI,QB,QB,7,Active,Brett Hundley,Brett,Hundley,1993-06-15,UCLA,5,17,REG,Brett,2015,2020_Hundley_ARI
2020,ARI,QB,QB,15,Active,Chris Streveler,Chris,Streveler,1995-01-06,South Dakota,0,17,REG,Chris,2020,2020_Streveler_ARI
2020,ARI,QB,QB,1,Active,Kyler Murray,Kyler,Murray,1997-08-07,Oklahoma,1,17,REG,Kyler,2019,2020_Murray_ARI
2020,ARI,RB,RB,41,Active,Kenyan Drake,Kenyan,Drake,1994-01-26,Alabama,4,17,REG,Kenyan,2016,2020_Drake_ARI
2020,ARI,RB,RB,37,Active,D.J. Foster,Darryll,Foster,1993-11-22,Arizona State,4,17,REG,D.J.,2016,2020_Foster_ARI
2020,ARI,RB,RB,29,Active,Chase Edmonds,Chase,Edmonds,1996-04-13,Fordham,2,17,REG,Chase,2018,2020_Edmonds_ARI
2020,ARI,RB,RB,26,Active,Eno Benjamin,Eno,Benjamin,1999-04-13,Arizona State,0,17,REG,Eno,2020,2020_Benjamin_ARI
2020,ARI,RB,RB,38,Active,Jonathan Ward,Jonathan,Ward,1997-09-30,Central Michigan,0,17,REG,Jonathan,2020,2020_Ward_ARI
2020,ARI,SPEC,P,4,Active,Andy Lee,Andy,Lee,1982-08-11,Pittsburgh,16,17,REG,Andy,2004,2020_Lee_ARI
2020,ARI,SPEC,K,2,Active,Mike Nugent,Mike,Nugent,1982-03-02,Ohio State,15,17,REG,Mike,2005,2020_Nugent_ARI
2020,ARI,SPEC,LS,46,Active,Aaron Brewer,Aaron,Brewer,1990-07-05,San Diego State,8,17,REG,Aaron,2012,2020_Brewer_ARI
2020,ARI,SPEC,K,2,PS; Exc,Brett Maher,Brett,Maher,1989-11-21,Nebraska,7,17,REG,Brett,2013,2020_Maher_ARI
2020,ARI,SPEC,K,5,R/Injured,Zane Gonzalez,Zane,Gonzalez,1995-05-07,Arizona State,3,17,REG,Zane,2017,2020_Gonzalez_ARI
2020,ARI,TE,TE,87,Active,Maxx Williams,Maxx,Williams,1994-04-12,Minnesota,5,17,REG,Maxx,2015,2020_Williams_ARI
2020,ARI,TE,TE,86,Active,Seth DeValve,Seth,DeValve,1993-01-29,Princeton,4,17,REG,Seth,2016,2020_DeValve_ARI
2020,ARI,TE,TE,81,Active,Darrell Daniels,Darrell,Daniels,1994-11-22,Washington,3,17,REG,Darrell,2017,2020_Daniels_ARI
2020,ARI,TE,TE,89,Practice Squad,Evan Baylis,Luke,Baylis,1993-11-18,Oregon,3,17,REG,Evan,2017,2020_Baylis_ARI
2020,ARI,TE,TE,85,Active,Dan Arnold,Daniel,Arnold,1995-03-15,Wisconsin-Platteville,3,17,REG,Dan,2017,2020_Arnold_ARI
2020,ARI,WR,WR,11,Active,Larry Fitzgerald,Larry,Fitzgerald,1983-08-31,Pittsburgh,16,17,REG,Larry,2004,2020_Fitzgerald_ARI
2020,ARI,WR,WR,10,Active,DeAndre Hopkins,DeAndre,Hopkins,1992-06-06,Clemson,7,17,REG,DeAndre,2013,2020_Hopkins_ARI
2020,ARI,WR,WR,19,Practice Squad,Isaac Whitney,Isaac,Whitney,1994-06-22,Southern California,3,17,REG,Isaac,2017,2020_Whitney_ARI
2020,ARI,WR,WR,81,Practice Squad,Krishawn Hogan,Krishawn,Hogan,1995-05-12,"Marian, Ind.",3,17,REG,Krishawn,2017,2020_Hogan_ARI
2020,ARI,WR,WR,13,R/COVID-19,Christian Kirk,Christian,Kirk,1996-11-18,Texas A&amp;M,2,17,REG,Christian,2018,2020_Kirk_ARI
2020,ARI,WR,WR,16,Active,Trent Sherfield,Trent,Sherfield,1996-02-26,Vanderbilt,2,17,REG,Trent,2018,2020_Sherfield_ARI
2020,ARI,WR,WR,17,Active,Andy Isabella,Andrew,Isabella,1996-11-18,Massachusetts,1,17,REG,Andy,2019,2020_Isabella_ARI
2020,ARI,WR,WR,19,Active,KeeSean Johnson,KeeSean,Johnson,1996-10-09,Fresno State,1,17,REG,KeeSean,2019,2020_Johnson_ARI
2020,ARI,WR,WR,83,Prac Sq.; Inj,A.J. Richardson,A.J.,Richardson,1995-06-02,Boise State,1,17,REG,A.J.,2019,2020_Richardson_ARI
2020,ARI,WR,WR,14,Practice Squad,JoJo Ward,JoJo,Ward,1997-12-09,Hawaii,0,17,REG,JoJo,2020,2020_Ward_ARI
2020,ATL,DB,CB,33,Active,Blidi Wreh-Wilson,Blidi,Wreh-Wilson,1989-12-05,Connecticut,7,17,REG,Blidi,2013,2020_Wreh-Wilson_ATL
2020,ATL,DB,CB,34,Active,Darqueze Dennard,Darqueze,Dennard,1991-10-10,Michigan State,6,17,REG,Darqueze,2014,2020_Dennard_ATL
2020,ATL,DB,CB,37,Active,Ricardo Allen,Ricardo,Allen,1991-12-18,Purdue,6,17,REG,Ricardo,2014,2020_Allen_ATL
2020,ATL,DB,FS,22,Active,Keanu Neal,Keanu,Neal,1995-07-26,Florida,4,17,REG,Keanu,2016,2020_Neal_ATL
2020,ATL,DB,SS,39,PS; Exc,T.J. Green,T.J.,Green,1995-03-15,Clemson,4,17,REG,T.J.,2016,2020_Green_ATL
2020,ATL,DB,CB,41,Active,Sharrod Neasman,Sharrod,Neasman,1991-10-14,Florida Atlantic,4,17,REG,Sharrod,2016,2020_Neasman_ATL
2020,ATL,DB,SS,27,R/Injured,Damontae Kazee,Damontae,Kazee,1993-06-05,San Diego State,3,17,REG,Damontae,2017,2020_Kazee_ATL
2020,ATL,DB,CB,26,Active,Isaiah Oliver,Muhammad,Oliver,1996-09-30,Colorado,2,17,REG,Isaiah,2018,2020_Oliver_ATL
2020,ATL,DB,CB,20,Active,Kendall Sheffield,Kendall,Sheffield,1996-05-30,Ohio State,1,17,REG,Kendall,2019,2020_Sheffield_ATL
2020,ATL,DB,CB,24,Active,A.J. Terrell,A.J.,Terrell,1998-09-23,Clemson,0,17,REG,A.J.,2020,2020_Terrell_ATL
2020,ATL,DB,FS,32,Active,Jaylinn Hawkins,Jaylinn,Hawkins,1997-08-25,California,0,17,REG,Jaylinn,2020,2020_Hawkins_ATL
2020,ATL,DB,DB,31,Practice Squad,Chris Williamson,Chris,Williamson,1997-05-19,Minnesota,0,17,REG,Chris,2020,2020_Williamson_ATL
2020,ATL,DB,CB,42,PS/Pro,Delrick Abrams,Delrick,Abrams,1997-04-04,Colorado,0,17,REG,Delrick,2020,2020_Abrams_ATL
2020,ATL,DB,CB,44,Active,Tyler Hall,Tyler,Hall,1998-10-31,Wyoming,0,17,REG,Tyler,2020,2020_Hall_ATL
2020,ATL,DL,DE,93,Active,Allen Bailey,Allen,Bailey,1989-03-25,Miami,9,17,REG,Allen,2011,2020_Bailey_ATL
2020,ATL,DL,DE,55,Active,Steven Means,Steven,Means,1990-09-16,Buffalo,7,17,REG,Steven,2013,2020_Means_ATL
2020,ATL,DL,DE,56,Active,Dante Fowler,Dante Fowler Jr.,Fowler,1994-08-03,Florida,5,17,REG,Dante,2015,2020_Fowler_ATL
2020,ATL,DL,DT,97,Active,Grady Jarrett,Grady,Jarrett,1993-04-28,Clemson,5,17,REG,Grady,2015,2020_Jarrett_ATL
2020,ATL,DL,DT,96,Active,Tyeler Davison,Tyeler,Davison,1992-09-03,Fresno State,5,17,REG,Tyeler,2015,2020_Davison_ATL
2020,ATL,DL,DE,92,Active,Charles Harris,Charles,Harris,1995-03-06,Missouri,3,17,REG,Charles,2017,2020_Harris_ATL
2020,ATL,DL,DT,94,Active,Deadrin Senat,Deadrin,Senat,1994-07-22,South Florida,2,17,REG,Deadrin,2018,2020_Senat_ATL
2020,ATL,DL,DE,91,Active,Jacob Tuioti-Mariner,Jacob,Tuioti-Mariner,1996-07-25,UCLA,2,17,REG,Jacob,2018,2020_Tuioti-Mariner_ATL
2020,ATL,DL,DT,50,Active,John Cominsky,John,Cominsky,1995-11-22,"Charleston, W. Va.",1,17,REG,John,2019,2020_Cominsky_ATL
2020,ATL,DL,DT,79,Practice Squad,Chris Slayton,Christopher,Slayton,1996-08-06,Syracuse,1,17,REG,Chris,2019,2020_Slayton_ATL
2020,ATL,DL,DT,90,Active,Marlon Davidson,Marlon,Davidson,1998-05-11,Auburn,0,17,REG,Marlon,2020,2020_Davidson_ATL
2020,ATL,DL,DE,95,PS; COVID19,Austin Edwards,Austin,Edwards,1997-08-27,Ferris State,0,17,REG,Austin,2020,2020_Edwards_ATL
2020,ATL,LB,OLB,59,Active,LaRoy Reynolds,LaRoy,Reynolds,1990-11-03,Virginia,7,17,REG,LaRoy,2013,2020_Reynolds_ATL
2020,ATL,LB,OLB,46,Active,Edmond Robinson,Edmond,Robinson,1992-02-23,Newberry,5,17,REG,Edmond,2015,2020_Robinson_ATL
2020,ATL,LB,MLB,45,Active,Deion Jones,Deion,Jones,1994-11-04,Louisiana State,4,17,REG,Deion,2016,2020_Jones_ATL
2020,ATL,LB,OLB,52,Practice Squad,Pita Taumoepenu,Pita,Taumoepenu,1994-03-09,Utah,3,17,REG,Pita,2017,2020_Taumoepenu_ATL
2020,ATL,LB,MLB,54,Active,Foyesade Oluokun,Foyesade,Oluokun,1995-08-02,Yale,2,17,REG,Foyesade,2018,2020_Oluokun_ATL
2020,ATL,LB,OLB,43,Active,Mykal Walker,Mykal,Walker,1997-08-28,Fresno State,0,17,REG,Mykal,2020,2020_Walker_ATL
2020,ATL,OL,C,51,R/COVID-19,Alex Mack,Alex,Mack,1985-11-19,California,11,17,REG,Alex,2009,2020_Mack_ATL
2020,ATL,OL,G,77,Active,James Carpenter,James,Carpenter,1989-03-22,Alabama,9,17,REG,James,2011,2020_Carpenter_ATL
2020,ATL,OL,T,75,Active,John Wetzel,John,Wetzel,1991-07-18,Boston College,7,17,REG,John,2013,2020_Wetzel_ATL
2020,ATL,OL,T,70,Active,Jake Matthews,Jacob,Matthews,1992-02-11,Texas A&amp;M,6,17,REG,Jake,2014,2020_Matthews_ATL
2020,ATL,OL,C,65,Active,Justin McCray,Justin,McCray,1992-05-31,Central Florida,6,17,REG,Justin,2014,2020_McCray_ATL
2020,ATL,OL,G,71,Practice Squad,Willie Beavers,Willie,Beavers,1993-10-02,Western Michigan,4,17,REG,Willie,2016,2020_Beavers_ATL
2020,ATL,OL,G,64,Practice Squad,Sean Harlow,Sean,Harlow,1995-03-28,Oregon State,3,17,REG,Sean,2017,2020_Harlow_ATL
2020,ATL,OL,T,73,Active,Matt Gono,Matthew,Gono,1996-05-10,Wesley,2,17,REG,Matt,2018,2020_Gono_ATL
2020,ATL,OL,G,63,Active,Chris Lindstrom,Christopher,Lindstrom,1997-02-08,Boston College,1,17,REG,Chris,2019,2020_Lindstrom_ATL
2020,ATL,OL,T,76,Active,Kaleb McGary,Kaleb,McGary,1995-02-22,Washington,1,17,REG,Kaleb,2019,2020_McGary_ATL
2020,ATL,OL,C,66,Practice Squad,Willie Wright,Willie,Wright,1996-02-25,Tulsa,1,17,REG,Willie,2019,2020_Wright_ATL
2020,ATL,OL,G,61,Active,Matt Hennessy,Matthew,Hennessy,1997-11-17,Temple,0,17,REG,Matt,2020,2020_Hennessy_ATL
2020,ATL,QB,QB,8,Active,Matt Schaub,Matt,Schaub,1981-06-25,Virginia,16,17,REG,Matt,2004,2020_Schaub_ATL
2020,ATL,QB,QB,2,Active,Matt Ryan,Matthew,Ryan,1985-05-17,Boston College,12,17,REG,Matt,2008,2020_Ryan_ATL
2020,ATL,QB,QB,6,PS/Pro,Kurt Benkert,Kurt,Benkert,1995-07-17,Virginia,2,17,REG,Kurt,2018,2020_Benkert_ATL
2020,ATL,RB,FB,40,Active,Keith Smith,Alton,Smith,1992-04-08,San Jose State,6,17,REG,Keith,2014,2020_Smith_ATL
2020,ATL,RB,RB,21,Active,Todd Gurley,Todd Gurley II,Gurley,1994-08-03,Georgia,5,17,REG,Todd,2015,2020_Gurley_ATL
2020,ATL,RB,RB,23,Active,Brian Hill,Brian,Hill,1995-11-09,Wyoming,3,17,REG,Brian,2017,2020_Hill_ATL
2020,ATL,RB,RB,25,Active,Ito Smith,Romarius,Smith,1995-09-11,Southern Mississippi,2,17,REG,Ito,2018,2020_Smith_ATL
2020,ATL,RB,RB,30,Active,Qadree Ollison,Qadree,Ollison,1996-09-08,Pittsburgh,1,17,REG,Qadree,2019,2020_Ollison_ATL
2020,ATL,RB,RB,36,Practice Squad,Tony Brooks-James,Antonio,Brooks-James,1994-12-06,Oregon,1,17,REG,Tony,2019,2020_Brooks-James_ATL
2020,ATL,SPEC,LS,47,Active,Josh Harris,Josh,Harris,1989-04-27,Auburn,8,17,REG,Josh,2012,2020_Harris_ATL
2020,ATL,SPEC,K,7,Active,Younghoe Koo,Younghoe,Koo,1994-08-03,Georgia Southern,3,17,REG,Younghoe,2017,2020_Koo_ATL
2020,ATL,SPEC,K,1,Practice Squad,Elliott Fry,Elliott,Fry,1994-12-12,South Carolina,1,17,REG,Elliott,2019,2020_Fry_ATL
2020,ATL,SPEC,P,4,Active,Sterling Hofrichter,Sterling,Hofrichter,1996-12-05,Syracuse,0,17,REG,Sterling,2020,2020_Hofrichter_ATL
2020,ATL,TE,TE,88,Active,Luke Stocker,Lucas,Stocker,1988-07-17,Tennessee,9,17,REG,Luke,2011,2020_Stocker_ATL
2020,ATL,TE,TE,81,Active,Hayden Hurst,Hayden,Hurst,1993-08-24,South Carolina,2,17,REG,Hayden,2018,2020_Hurst_ATL
2020,ATL,TE,TE,87,Active,Jaeden Graham,Jaeden,Graham,1995-10-10,Yale,2,17,REG,Jaeden,2018,2020_Graham_ATL
2020,ATL,TE,TE,89,Active,Jared Pinkney,Jared,Pinkney,1997-08-21,Vanderbilt,0,17,REG,Jared,2020,2020_Pinkney_ATL
2020,ATL,WR,WR,11,Active,Julio Jones,Quintorris,Jones,1989-02-08,Alabama,9,17,REG,Julio,2011,2020_Jones_ATL
2020,ATL,WR,WR,80,Active,Laquon Treadwell,Laquon,Treadwell,1995-06-14,Mississippi,4,17,REG,Laquon,2016,2020_Treadwell_ATL
2020,ATL,WR,WR,18,Active,Calvin Ridley,Calvin,Ridley,1994-12-20,Alabama,2,17,REG,Calvin,2018,2020_Ridley_ATL
2020,ATL,WR,WR,83,Active,Russell Gage,Russell,Gage,1996-01-22,Louisiana State,2,17,REG,Russell,2018,2020_Gage_ATL
2020,ATL,WR,WR,13,Active,Christian Blake,Christian,Blake,1996-06-08,Northern Illinois,2,17,REG,Christian,2018,2020_Blake_ATL
2020,ATL,WR,WR,19,Active,Devin Gray,Devin,Gray,1995-06-15,Cincinnati,2,17,REG,Devin,2018,2020_Gray_ATL
2020,ATL,WR,WR,15,Active,Brandon Powell,Brandon,Powell,1995-09-12,Florida,2,17,REG,Brandon,2018,2020_Powell_ATL
2020,ATL,WR,WR,17,R/Injured,Olamide Zaccheaus,Olamide,Zaccheaus,1997-07-23,Virginia,1,17,REG,Olamide,2019,2020_Zaccheaus_ATL
2020,ATL,WR,WR,87,Practice Squad,Greg Dortch,Greg,Dortch,1998-05-29,Wake Forest,1,17,REG,Greg,2019,2020_Dortch_ATL
2020,ATL,WR,WR,12,Practice Squad,Juwan Green,Juwan,Green,1998-07-01,"Albany, N.Y.",0,17,REG,Juwan,2020,2020_Green_ATL
2020,ATL,WR,WR,14,Active,Chris Rowland,Chris,Rowland,1997-12-19,Tennessee State,0,17,REG,Chris,2020,2020_Rowland_ATL
2020,BAL,DB,CB,29,Active,Tramon Williams,Tramon,Williams,1983-03-16,Louisiana Tech,14,19,DIV,Tramon,2006,2020_Williams_BAL
2020,BAL,DB,SS,41,Active,Anthony Levine,Anthony,Levine,1987-03-27,Tennessee State,10,19,DIV,Anthony,2010,2020_Levine_BAL
2020,BAL,DB,CB,22,Active,Jimmy Smith,James,Smith,1988-07-26,Colorado,9,19,DIV,Jimmy,2011,2020_Smith_BAL
2020,BAL,DB,CB,47,Active,Pierre Desir,Pierre,Desir,1990-09-08,Lindenwood,6,19,DIV,Pierre,2014,2020_Desir_BAL
2020,BAL,DB,CB,24,Active,Marcus Peters,Marcus,Peters,1993-01-09,Washington,5,19,DIV,Marcus,2015,2020_Peters_BAL
2020,BAL,DB,SS,28,Active,Jordan Richards,Jordan,Richards,1993-01-21,Stanford,5,19,DIV,Jordan,2015,2020_Richards_BAL
2020,BAL,DB,CB,25,R/Injured,Tavon Young,Tavon,Young,1994-03-14,Temple,4,19,DIV,Tavon,2016,2020_Young_BAL
2020,BAL,DB,FS,42,PS/Vet Pro,Jayron Kearse,Jayron,Kearse,1994-02-11,Clemson,4,19,DIV,Jayron,2016,2020_Kearse_BAL
2020,BAL,DB,CB,44,Active,Marlon Humphrey,Marlon,Humphrey,1996-07-08,Alabama,3,19,DIV,Marlon,2017,2020_Humphrey_BAL
2020,BAL,DB,SS,36,Active,Chuck Clark,Charles,Clark,1995-04-19,Virginia Tech,3,19,DIV,Chuck,2017,2020_Clark_BAL
2020,BAL,DB,CB,23,Active,Anthony Averett,Anthony,Averett,1994-11-30,Alabama,2,19,DIV,Anthony,2018,2020_Averett_BAL
2020,BAL,DB,CB,33,R/Injured; DFR,Davontae Harris,Davontae,Harris,1995-01-21,Illinois State,2,19,DIV,Davontae,2018,2020_Harris_BAL
2020,BAL,DB,FS,32,Active,DeShon Elliott,Armentae,Elliott,1997-04-21,Texas,2,19,DIV,DeShon,2018,2020_Elliott_BAL
2020,BAL,DB,CB,38,PS/Pro,Terrell Bonds,Terrell,Bonds,1996-07-22,Tennessee State,1,19,DIV,Terrell,2019,2020_Bonds_BAL
2020,BAL,DB,CB,37,R/Injured,Iman Marshall,Iman,Marshall,1997-02-27,Southern California,1,19,DIV,Iman,2019,2020_Marshall_BAL
2020,BAL,DB,CB,31,R/Injured,Khalil Dorsey,Khalil,Dorsey,1998-03-31,Northern Arizona,0,19,DIV,Khalil,2020,2020_Dorsey_BAL
2020,BAL,DB,DB,39,Practice Squad,Nigel Warrior,Nigel,Warrior,1997-12-14,Tennessee,0,19,DIV,Nigel,2020,2020_Warrior_BAL
2020,BAL,DL,DT,93,Active,Calais Campbell,Calais,Campbell,1986-09-01,Miami,12,19,DIV,Calais,2008,2020_Campbell_BAL
2020,BAL,DL,DE,95,Active,Derek Wolfe,Derek,Wolfe,1990-02-24,Cincinnati,8,19,DIV,Derek,2012,2020_Wolfe_BAL
2020,BAL,DL,NT,98,Active,Brandon Williams,Brandon,Williams,1989-02-21,Missouri Southern,7,19,DIV,Brandon,2013,2020_Williams_BAL
2020,BAL,DL,NT,71,Active,Justin Ellis,Justin,Ellis,1990-12-27,Louisiana Tech,6,19,DIV,Justin,2014,2020_Ellis_BAL
2020,BAL,DL,DE,53,Active,Jihad Ward,Jihad,Ward,1994-05-11,Illinois,4,19,DIV,Jihad,2016,2020_Ward_BAL
2020,BAL,DL,DE,91,Active,Yannick Ngakoue,Yannick,Ngakoue,1995-03-31,Maryland,4,19,DIV,Yannick,2016,2020_Ngakoue_BAL
2020,BAL,DL,DT,96,Practice Squad,Braxton Hoyett,Braxton,Hoyett,1996-02-05,Mississippi State,1,19,DIV,Braxton,2019,2020_Hoyett_BAL
2020,BAL,DL,DT,92,Active,Justin Madubuike,Justin,Madubuike,1997-11-17,Texas A&amp;M,0,19,DIV,Justin,2020,2020_Madubuike_BAL
2020,BAL,DL,DT,96,Active,Broderick Washington,Broderick,Washington,1996-12-04,Texas Tech,0,19,DIV,Broderick,2020,2020_Washington_BAL
2020,BAL,DL,DE,97,Practice Squad,Chauncey Rivers,Chauncey,Rivers,1997-06-12,Mississippi State,0,19,DIV,Chauncey,2020,2020_Rivers_BAL
2020,BAL,DL,DT,69,Practice Squad,Aaron Crawford,Aaron,Crawford,1997-11-04,North Carolina,0,19,DIV,Aaron,2020,2020_Crawford_BAL
2020,BAL,LB,OLB,90,Active,Pernell McPhee,Pernell,McPhee,1988-12-17,Mississippi State,9,19,DIV,Pernell,2011,2020_McPhee_BAL
2020,BAL,LB,OLB,58,Active,L.J. Fort,Larry,Fort,1990-01-03,Northern Iowa,8,19,DIV,L.J.,2012,2020_Fort_BAL
2020,BAL,LB,OLB,99,Active,Matt Judon,Matt,Judon,1992-08-15,Grand Valley State,4,19,DIV,Matt,2016,2020_Judon_BAL
2020,BAL,LB,OLB,54,Active,Tyus Bowser,Tyus,Bowser,1995-05-23,Houston,3,19,DIV,Tyus,2017,2020_Bowser_BAL
2020,BAL,LB,OLB,51,Practice Squad,Aaron Adeoye,Aaron,Adeoye,1993-08-26,Southeast Missouri,1,19,DIV,Aaron,2019,2020_Adeoye_BAL
2020,BAL,LB,OLB,49,Active,Chris Board,Christopher,Board,1995-07-23,North Dakota State,2,19,DIV,Chris,2018,2020_Board_BAL
2020,BAL,LB,OLB,45,Active,Jaylon Ferguson,Jaylon,Ferguson,1995-12-14,Louisiana Tech,1,19,DIV,Jaylon,2019,2020_Ferguson_BAL
2020,BAL,LB,MLB,50,R/Injured,Otaro Alaka,Otaro,Alaka,1996-05-18,Texas A&amp;M,1,19,DIV,Otaro,2019,2020_Alaka_BAL
2020,BAL,LB,MLB,48,Active,Patrick Queen,Patrick,Queen,1999-08-13,Louisiana State,0,19,DIV,Patrick,2020,2020_Queen_BAL
2020,BAL,LB,OLB,40,Active,Malik Harrison,Malik,Harrison,1998-03-05,Ohio State,0,19,DIV,Malik,2020,2020_Harrison_BAL
2020,BAL,LB,LB,57,Active,Kristian Welch,Kristian,Welch,1998-05-24,Iowa,0,19,DIV,Kristian,2020,2020_Welch_BAL
2020,BAL,OL,T,76,R/OptOut,Andre Smith,Andre,Smith,1987-01-25,Alabama,11,19,DIV,Andre,2009,2020_Smith_BAL
2020,BAL,OL,G,70,Active,D.J. Fluker,Danny,Fluker,1991-03-13,Alabama,7,19,DIV,D.J.,2013,2020_Fluker_BAL
2020,BAL,OL,T,68,PS/Vet Pro,Jordan Mills,Jordan,Mills,1990-12-24,Louisiana Tech,7,19,DIV,Jordan,2013,2020_Mills_BAL
2020,BAL,OL,C,65,PS; Vet,Greg Mancz,Gregory,Mancz,1992-04-23,Toledo,5,19,DIV,Greg,2015,2020_Mancz_BAL
2020,BAL,OL,T,79,R/Injured,Ronnie Stanley,Ronnie,Stanley,1994-03-18,Notre Dame,4,19,DIV,Ronnie,2016,2020_Stanley_BAL
2020,BAL,OL,G,70,Prac Sq.; Inj,Parker Ehinger,Parker,Ehinger,1992-12-30,Cincinnati,4,19,DIV,Parker,2016,2020_Ehinger_BAL
2020,BAL,OL,C,68,Active,Matt Skura,Matthew,Skura,1993-02-17,Duke,4,19,DIV,Matt,2016,2020_Skura_BAL
2020,BAL,OL,T,78,Active,Orlando Brown,Orlando,Brown,1996-05-02,Oklahoma,2,19,DIV,Orlando,2018,2020_Brown_BAL
2020,BAL,OL,G,77,Active,Bradley Bozeman,Bradley,Bozeman,1994-11-24,Alabama,2,19,DIV,Bradley,2018,2020_Bozeman_BAL
2020,BAL,OL,T,61,Practice Squad,R.J. Prince,R.J.,Prince,1995-04-19,North Carolina,2,19,DIV,R.J.,2018,2020_Prince_BAL
2020,BAL,OL,G,72,Active,Ben Powers,Bennett,Powers,1996-10-29,Oklahoma,1,19,DIV,Ben,2019,2020_Powers_BAL
2020,BAL,OL,C,65,Active,Patrick Mekari,Patrick,Mekari,1997-08-13,California,1,19,DIV,Patrick,2019,2020_Mekari_BAL
2020,BAL,OL,G,74,Active,Tyre Phillips,Tyre,Phillips,1997-01-29,Mississippi State,0,19,DIV,Tyre,2020,2020_Phillips_BAL
2020,BAL,OL,G,67,R/Injured,Ben Bredeson,Ben,Bredeson,1998-02-20,Michigan,0,19,DIV,Ben,2020,2020_Bredeson_BAL
2020,BAL,OL,C,63,Active,Trystan Colon-Castillo,Trystan,Colon-Castillo,1998-03-23,Missouri,0,19,DIV,Trystan,2020,2020_Colon-Castillo_BAL
2020,BAL,QB,QB,3,R/Injured,Robert Griffin,Robert,Griffin,1990-02-12,Baylor,8,19,DIV,Robert,2012,2020_Griffin_BAL
2020,BAL,QB,QB,8,Active,Lamar Jackson,Lamar,Jackson,1997-01-07,Louisville,2,19,DIV,Lamar,2018,2020_Jackson_BAL
2020,BAL,QB,QB,7,R/Injured,Trace McSorley,Trace,McSorley,1995-08-23,Penn State,1,19,DIV,Trace,2019,2020_McSorley_BAL
2020,BAL,QB,QB,2,Active,Tyler Huntley,Tyler,Huntley,1998-02-03,Utah,0,19,DIV,Tyler,2020,2020_Huntley_BAL
2020,BAL,RB,RB,21,Active,Mark Ingram,Mark,Ingram,1989-12-21,Alabama,9,19,DIV,Mark,2011,2020_Ingram_BAL
2020,BAL,RB,FB,42,Active,Patrick Ricard,Patrick,Ricard,1994-05-27,Maine,3,19,DIV,Patrick,2017,2020_Ricard_BAL
2020,BAL,RB,RB,35,Active,Gus Edwards,Gus,Edwards,1995-04-13,Rutgers,2,19,DIV,Gus,2018,2020_Edwards_BAL
2020,BAL,RB,RB,43,Active,Justice Hill,Justice,Hill,1997-11-14,Oklahoma State,1,19,DIV,Justice,2019,2020_Hill_BAL
2020,BAL,RB,RB,27,Active,J.K. Dobbins,Jkaylin,Dobbins,1998-12-17,Ohio State,0,19,DIV,J.K.,2020,2020_Dobbins_BAL
2020,BAL,RB,RB,34,Practice Squad,Ty'Son Williams,Ty'Son,Williams,1996-09-04,NA,0,19,DIV,Ty'Son,2020,2020_Williams_BAL
2020,BAL,SPEC,P,4,Active,Sam Koch,Sam,Koch,1982-08-13,Nebraska,14,19,DIV,Sam,2006,2020_Koch_BAL
